Tournament,Date,Series,Court,Surface,Round,Best of,Player_1,Player_2,Winner,Rank_1,Rank_2,Pts_1,Pts_2,Odd_1,Odd_2,Score,Status,Odds_source,B365_1,B365_2,Pinnacle_1,Pinnacle_2,Avg_1,Avg_2,Max_1,Max_2,Betfair_1,Betfair_2
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Gimeno-Traver D.,Almagro N.,Almagro N.,71.0,11.0,704.0,2515.0,7.12,1.09,4-6 1-6 2-6,completed,market_average,8.0,1.08,9.65,1.08,7.12,1.09,9.65,1.12,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Ito T.,Baghdatis M.,Baghdatis M.,84.0,35.0,633.0,1070.0,7.91,1.08,6-3 3-6 2-6 2-6,completed,market_average,8.0,1.08,10.15,1.08,7.91,1.08,11.0,1.11,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Janowicz J.,Devvarman S.,Janowicz J.,26.0,551.0,1299.0,52.0,1.18,4.72,6-7 3-6 6-1 6-0 7-5,completed,market_average,1.18,4.5,1.21,5.0,1.18,4.72,1.25,6.0,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Kamke T.,Wawrinka S.,Wawrinka S.,90.0,17.0,577.0,1900.0,5.2,1.15,3-6 6-7,retired,market_average,5.5,1.14,6.3,1.16,5.2,1.15,6.7,1.18,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Melzer J.,Bautista R.,Melzer J.,29.0,56.0,1177.0,786.0,1.76,2.02,6-7 6-3 6-7 6-3 6-2,completed,market_average,1.8,1.9,1.72,2.26,1.76,2.02,1.85,2.26,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Roger-Vasselin E.,Benneteau J.,Benneteau J.,101.0,38.0,539.0,1015.0,4.33,1.21,6-4 5-7 6-7 6-7,completed,market_average,4.5,1.18,5.0,1.21,4.33,1.21,5.5,1.25,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Rufin G.,Berdych T.,Berdych T.,92.0,6.0,574.0,4680.0,13.33,1.03,2-6 2-6 4-6,completed,market_average,17.0,1.02,22.73,1.02,13.33,1.03,23.0,1.05,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Smyczek T.,Ferrer D.,Ferrer D.,125.0,5.0,448.0,6505.0,19.92,1.01,0-6 5-7 6-4 3-6,completed,market_average,26.0,1.01,41.0,1.01,19.92,1.01,48.25,1.03,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Stepanek R.,Lopez F.,Stepanek R.,34.0,42.0,1090.0,1005.0,2.01,1.77,6-2 6-2 6-4,completed,market_average,2.0,1.72,2.07,1.85,2.01,1.77,2.12,1.97,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Tipsarevic J.,Lacko L.,Tipsarevic J.,9.0,44.0,3090.0,917.0,1.14,5.54,6-3 6-4 3-6 4-6 7-5,completed,market_average,1.12,6.0,1.17,5.85,1.14,5.54,1.17,7.1,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Verdasco F.,Malisse X.,Verdasco F.,24.0,55.0,1445.0,791.0,1.62,2.26,6-1 6-3 6-2,completed,market_average,1.57,2.25,1.59,2.52,1.62,2.26,1.85,2.56,-1.0,-1.0
Australian Open,2013-01-16,Grand Slam,Outdoor,Hard,2nd Round,5,Youzhny M.,Donskoy E.,Donskoy E.,25.0,82.0,1335.0,637.0,1.27,3.69,6-3 6-7 2-6 6-3 3-6,completed,market_average,1.22,4.0,1.33,3.65,1.27,3.69,1.33,4.05,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Brands D.,Tomic B.,Tomic B.,120.0,43.0,469.0,985.0,6.08,1.12,7-6 5-7 6-7 6-7,completed,market_average,6.5,1.11,6.97,1.14,6.08,1.12,7.9,1.14,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Cilic M.,Ram R.,Cilic M.,14.0,130.0,2210.0,433.0,1.07,8.96,7-5 6-2 6-4,completed,market_average,1.06,10.0,1.07,11.0,1.07,8.96,1.08,14.0,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Davydenko N.,Federer R.,Federer R.,40.0,2.0,1015.0,10265.0,10.16,1.05,3-6 4-6 4-6,completed,market_average,13.0,1.04,13.0,1.05,10.16,1.05,17.0,1.07,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Del Potro J.M.,Becker B.,Del Potro J.M.,7.0,66.0,4480.0,733.0,1.02,15.14,6-2 6-4 6-2,completed,market_average,1.02,19.0,1.02,19.52,1.02,15.14,1.04,29.0,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Dodig I.,Nieminen J.,Dodig I.,74.0,70.0,692.0,710.0,2.8,1.42,6-3 6-7 6-3 6-7 6-1,completed,market_average,2.87,1.38,2.86,1.48,2.8,1.42,3.25,1.49,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Gasquet R.,Falla A.,Gasquet R.,10.0,54.0,2720.0,796.0,1.08,7.53,6-3 6-2 6-2,completed,market_average,1.08,8.0,1.11,8.04,1.08,7.53,1.12,12.0,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Granollers M.,Chardy J.,Chardy J.,32.0,36.0,1125.0,1063.0,1.72,2.09,3-6 6-3 1-6 2-6,completed,market_average,1.66,2.1,1.78,2.17,1.72,2.09,1.83,2.21,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Kavcic B.,Duckworth J.,Kavcic B.,93.0,223.0,569.0,210.0,1.42,2.82,3-6 6-3 6-4 6-7 10-8,completed,market_average,1.38,2.87,1.4,3.22,1.42,2.82,1.47,3.25,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Kohlschreiber P.,Weintraub A.,Kohlschreiber P.,19.0,196.0,1830.0,244.0,1.05,9.81,6-2 7-6 6-4,completed,market_average,1.05,11.0,1.06,12.25,1.05,9.81,1.07,17.0,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Mayer F.,Berankis R.,Berankis R.,28.0,110.0,1215.0,501.0,1.95,1.8,2-6 3-6 1-6,completed,market_average,2.0,1.72,2.09,1.83,1.95,1.8,2.18,1.91,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Monfils G.,Lu Y.H.,Monfils G.,86.0,61.0,600.0,759.0,1.31,3.39,7-6 4-6 0-6 6-1 8-6,completed,market_average,1.3,3.4,1.33,3.66,1.31,3.39,1.38,3.7,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Murray A.,Sousa J.,Murray A.,3.0,100.0,8000.0,552.0,1.01,29.99,6-2 6-2 6-4,completed,market_average,-1.0,-1.0,1.01,61.0,1.01,29.99,1.01,88.5,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Rosol L.,Raonic M.,Raonic M.,75.0,15.0,679.0,2175.0,4.42,1.2,6-7 2-6 3-6,completed,market_average,4.5,1.18,5.1,1.21,4.42,1.2,5.3,1.24,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Seppi A.,Istomin D.,Seppi A.,23.0,50.0,1595.0,840.0,1.61,2.29,7-6 5-7 6-7 7-6 6-2,completed,market_average,1.5,2.5,1.95,1.95,1.61,2.29,1.95,2.55,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Simon G.,Levine J.,Simon G.,16.0,88.0,2145.0,580.0,1.41,2.83,2-6 6-3 7-6 6-2,completed,market_average,1.4,2.75,1.43,3.07,1.41,2.83,1.48,3.35,-1.0,-1.0
Australian Open,2013-01-17,Grand Slam,Outdoor,Hard,2nd Round,5,Tsonga J.W.,Soeda G.,Tsonga J.W.,8.0,73.0,3375.0,701.0,1.02,14.02,6-3 7-6 6-3,completed,market_average,1.02,19.0,1.05,14.0,1.02,14.02,1.05,23.0,-1.0,-1.0
Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Almagro N.,Janowicz J.,Almagro N.,11.0,26.0,2515.0,1299.0,1.4,2.95,7-6 7-6 6-1,completed,market_average,1.4,3.0,1.39,3.31,1.4,2.95,1.47,3.5,-1.0,-1.0
Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Ferrer D.,Baghdatis M.,Ferrer D.,5.0,35.0,6505.0,1070.0,1.13,5.78,6-4 6-2 6-3,completed,market_average,1.12,6.0,1.14,6.84,1.13,5.78,1.17,6.9,-1.0,-1.0
Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Melzer J.,Berdych T.,Berdych T.,29.0,6.0,1177.0,4680.0,7.58,1.09,3-6 2-6 2-6,completed,market_average,9.0,1.07,12.0,1.06,7.58,1.09,12.0,1.11,-1.0,-1.0
Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Nishikori K.,Donskoy E.,Nishikori K.,18.0,82.0,1870.0,637.0,1.12,6.24,7-6 6-2 6-3,completed,market_average,1.1,7.0,1.15,6.73,1.12,6.24,1.15,7.9,-1.0,-1.0
Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Stepanek R.,Djokovic N.,Djokovic N.,34.0,1.0,1090.0,12920.0,24.94,1.01,4-6 3-6 5-7,completed,market_average,-1.0,-1.0,41.0,1.01,24.94,1.01,63.25,1.02,-1.0,-1.0
Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Tipsarevic J.,Benneteau J.,Tipsarevic J.,9.0,38.0,3090.0,1015.0,1.34,3.22,3-6 6-4 2-6 6-4 6-3,completed,market_average,1.28,3.5,1.39,3.32,1.34,3.22,1.39,3.7,-1.0,-1.0
Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Verdasco F.,Anderson K.,Anderson K.,24.0,31.0,1445.0,1170.0,2.17,1.68,6-4 3-6 6-4 6-7 2-6,completed,market_average,2.2,1.66,2.15,1.8,2.17,1.68,2.3,1.8,-1.0,-1.0
Australian Open,2013-01-18,Grand Slam,Outdoor,Hard,3rd Round,5,Wawrinka S.,Querrey S.,Wawrinka S.,17.0,22.0,1900.0,1650.0,1.64,2.24,7-6 7-5 6-4,completed,market_average,1.61,2.25,1.61,2.5,1.64,2.24,1.69,2.5,-1.0,-1.0
Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Berankis R.,Murray A.,Murray A.,110.0,3.0,501.0,8000.0,18.1,1.02,3-6 4-6 5-7,completed,market_average,26.0,1.01,24.68,1.02,18.1,1.02,38.5,1.03,-1.0,-1.0
Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Del Potro J.M.,Chardy J.,Chardy J.,7.0,36.0,4480.0,1063.0,1.04,11.69,3-6 3-6 7-6 6-3 3-6,completed,market_average,1.04,13.0,1.04,16.0,1.04,11.69,1.06,16.0,-1.0,-1.0
Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Dodig I.,Gasquet R.,Gasquet R.,74.0,10.0,692.0,2720.0,8.09,1.07,6-4 3-6 6-7 0-6,completed,market_average,9.0,1.07,8.88,1.1,8.09,1.07,10.5,1.1,-1.0,-1.0
Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Federer R.,Tomic B.,Federer R.,2.0,43.0,10265.0,985.0,1.1,6.91,6-4 7-6 6-1,completed,market_average,1.08,8.0,1.12,7.65,1.1,6.91,1.13,8.7,-1.0,-1.0
Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Kavcic B.,Tsonga J.W.,Tsonga J.W.,93.0,8.0,569.0,3375.0,15.99,1.02,2-6 1-6 4-6,completed,market_average,19.0,1.02,25.5,1.02,15.99,1.02,26.0,1.03,-1.0,-1.0
Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Raonic M.,Kohlschreiber P.,Raonic M.,15.0,19.0,2175.0,1830.0,1.65,2.21,7-6 6-3 6-4,completed,market_average,1.61,2.25,1.66,2.39,1.65,2.21,1.75,2.4,-1.0,-1.0
Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Seppi A.,Cilic M.,Seppi A.,23.0,14.0,1595.0,2210.0,2.88,1.4,6-7 6-3 2-6 6-4 6-2,completed,market_average,2.87,1.4,3.1,1.43,2.88,1.4,3.1,1.47,-1.0,-1.0
Australian Open,2013-01-19,Grand Slam,Outdoor,Hard,3rd Round,5,Simon G.,Monfils G.,Simon G.,16.0,86.0,2145.0,600.0,1.53,2.47,6-4 6-4 4-6 1-6 8-6,completed,market_average,1.53,2.5,1.57,2.6,1.53,2.47,1.62,2.7,-1.0,-1.0
Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Almagro N.,Tipsarevic J.,Almagro N.,11.0,9.0,2515.0,3090.0,1.71,2.11,6-2 5-1,retired,market_average,1.72,2.1,1.76,2.2,1.71,2.11,1.8,2.34,-1.0,-1.0
Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Berdych T.,Anderson K.,Berdych T.,6.0,31.0,4680.0,1170.0,1.2,4.42,6-3 6-2 7-6,completed,market_average,1.2,4.5,1.22,4.92,1.2,4.42,1.26,7.1,-1.0,-1.0
Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Wawrinka S.,Djokovic N.,1.0,17.0,12920.0,1900.0,1.02,15.94,1-6 7-5 6-4 6-7 12-10,completed,market_average,1.02,19.0,1.02,21.5,1.02,15.94,1.03,29.0,-1.0,-1.0
Australian Open,2013-01-20,Grand Slam,Outdoor,Hard,4th Round,5,Ferrer D.,Nishikori K.,Ferrer D.,5.0,18.0,6505.0,1870.0,1.2,4.44,6-2 6-1 6-4,completed,market_average,1.2,4.5,1.23,4.84,1.2,4.44,1.25,5.5,-1.0,-1.0
Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Chardy J.,Seppi A.,Chardy J.,36.0,23.0,1063.0,1595.0,2.4,1.56,5-7 6-3 6-2 6-2,completed,market_average,2.5,1.53,2.58,1.58,2.4,1.56,2.6,1.8,-1.0,-1.0
Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Gasquet R.,Tsonga J.W.,Tsonga J.W.,10.0,8.0,2720.0,3375.0,2.57,1.51,4-6 6-3 3-6 2-6,completed,market_average,2.5,1.53,2.83,1.5,2.57,1.51,3.1,1.57,-1.0,-1.0
Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Raonic M.,Federer R.,Federer R.,15.0,2.0,2175.0,10265.0,6.77,1.11,4-6 6-7 2-6,completed,market_average,7.0,1.11,7.1,1.14,6.77,1.11,8.7,1.17,-1.0,-1.0
Australian Open,2013-01-21,Grand Slam,Outdoor,Hard,4th Round,5,Simon G.,Murray A.,Murray A.,16.0,3.0,2145.0,8000.0,14.96,1.02,3-6 1-6 3-6,completed,market_average,19.0,1.02,25.5,1.02,14.96,1.02,25.5,1.04,-1.0,-1.0
Australian Open,2013-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Berdych T.,Djokovic N.,Djokovic N.,6.0,1.0,4680.0,12920.0,4.73,1.18,1-6 6-4 1-6 4-6,completed,market_average,5.0,1.16,4.92,1.22,4.73,1.18,5.3,1.23,-1.0,-1.0
Australian Open,2013-01-22,Grand Slam,Outdoor,Hard,Quarterfinals,5,Ferrer D.,Almagro N.,Ferrer D.,5.0,11.0,6505.0,2515.0,1.16,5.09,4-6 4-6 7-5 7-6 6-2,completed,market_average,1.14,5.5,1.19,5.54,1.16,5.09,1.2,5.9,-1.0,-1.0
Australian Open,2013-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Tsonga J.W.,Federer R.,2.0,8.0,10265.0,3375.0,1.17,5.03,7-6 4-6 7-6 3-6 6-3,completed,market_average,1.16,5.0,1.2,5.38,1.17,5.03,1.2,5.7,-1.0,-1.0
Australian Open,2013-01-23,Grand Slam,Outdoor,Hard,Quarterfinals,5,Murray A.,Chardy J.,Murray A.,3.0,36.0,8000.0,1063.0,1.05,10.55,6-4 6-1 6-2,completed,market_average,1.04,13.0,1.07,12.25,1.05,10.55,1.09,14.38,-1.0,-1.0
Australian Open,2013-01-24,Grand Slam,Outdoor,Hard,Semifinals,5,Ferrer D.,Djokovic N.,Djokovic N.,5.0,1.0,6505.0,12920.0,6.91,1.1,2-6 2-6 1-6,completed,market_average,8.0,1.08,7.94,1.12,6.91,1.1,9.4,1.14,-1.0,-1.0
Australian Open,2013-01-25,Grand Slam,Outdoor,Hard,Semifinals,5,Murray A.,Federer R.,Murray A.,3.0,2.0,8000.0,10265.0,1.66,2.22,6-4 6-7 6-3 6-7 6-2,completed,market_average,1.61,2.3,1.71,2.31,1.66,2.22,1.94,2.38,-1.0,-1.0
Australian Open,2013-01-27,Grand Slam,Outdoor,Hard,The Final,5,Murray A.,Djokovic N.,Djokovic N.,3.0,1.0,8000.0,12920.0,2.61,1.5,7-6 6-7 3-6 2-6,completed,market_average,2.62,1.53,2.74,1.54,2.61,1.5,2.9,1.57,-1.0,-1.0
VTR Open,2013-02-04,ATP250,Outdoor,Clay,1st Round,3,Alund M.,Giraldo S.,Giraldo S.,111.0,72.0,482.0,708.0,3.04,1.36,6-4 5-7 3-6,completed,market_average,3.25,1.33,3.3,1.38,3.04,1.36,3.8,1.4,-1.0,-1.0
VTR Open,2013-02-04,ATP250,Outdoor,Clay,1st Round,3,Mayer L.,Volandri F.,Volandri F.,75.0,87.0,682.0,582.0,1.43,2.76,2-6 1-6,completed,market_average,1.38,2.87,1.45,2.95,1.43,2.76,1.65,3.25,-1.0,-1.0
Open Sud de France,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Bemelmans R.,Monfils G.,Monfils G.,118.0,108.0,453.0,495.0,4.76,1.18,5-7 4-6,completed,market_average,5.0,1.16,5.11,1.2,4.76,1.18,5.8,1.21,-1.0,-1.0
Open Sud de France,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Hajek J.,Sela D.,Hajek J.,97.0,107.0,538.0,502.0,2.79,1.42,2-6 7-5 6-1,completed,market_average,3.0,1.36,3.05,1.43,2.79,1.42,3.1,1.45,-1.0,-1.0
Open Sud de France,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Mannarino A.,Darcis S.,Darcis S.,161.0,94.0,340.0,561.0,1.51,2.5,4-6 6-7,completed,market_average,1.44,2.62,1.53,2.66,1.51,2.5,1.85,2.66,-1.0,-1.0
Open Sud de France,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Menendez-Maceiras A.,Paire B.,Paire B.,207.0,43.0,224.0,900.0,4.01,1.23,0-6 2-6,completed,market_average,4.0,1.22,4.36,1.25,4.01,1.23,4.6,1.26,-1.0,-1.0
Open Sud de France,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Nieminen J.,Serra F.,Nieminen J.,67.0,144.0,720.0,376.0,1.39,2.89,6-3 6-2,completed,market_average,1.36,3.0,1.43,3.05,1.39,2.89,1.46,3.3,-1.0,-1.0
Open Sud de France,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Olaso G.,Hanescu V.,Hanescu V.,296.0,59.0,149.0,753.0,3.18,1.34,1-6 6-7,completed,market_average,3.25,1.33,3.3,1.37,3.18,1.34,3.5,1.38,-1.0,-1.0
Open Sud de France,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Stakhovsky S.,Mathieu P.H.,Stakhovsky S.,105.0,54.0,503.0,793.0,2.92,1.38,6-4 6-4,completed,market_average,3.0,1.36,2.9,1.46,2.92,1.38,3.45,1.47,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Bedene A.,Kavcic B.,Kavcic B.,78.0,83.0,675.0,614.0,1.63,2.23,7-6 3-6 3-6,completed,market_average,1.57,2.25,1.68,2.3,1.63,2.23,1.75,2.42,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Berrer M.,Devvarman S.,Devvarman S.,125.0,395.0,423.0,97.0,1.27,3.63,6-0 6-7 1-4,retired,market_average,1.22,4.0,1.26,4.25,1.27,3.63,1.33,4.33,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Bozoljac I.,Zemlja G.,Zemlja G.,379.0,60.0,106.0,752.0,1.91,1.83,7-6 6-7 2-6,completed,market_average,2.0,1.72,1.93,1.96,1.91,1.83,2.0,2.0,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Dimitrov G.,Karlovic I.,Karlovic I.,40.0,130.0,973.0,411.0,1.35,3.1,6-7 6-7,completed,market_average,1.36,3.0,1.38,3.27,1.35,3.1,1.4,3.4,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Klizan M.,Viola M.,Klizan M.,33.0,899.0,1165.0,12.0,1.35,3.08,4-6 7-6 6-1,completed,market_average,1.36,3.0,1.41,3.1,1.35,3.08,1.45,3.65,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Pavic M.,Petzschner P.,Petzschner P.,367.0,122.0,113.0,436.0,6.52,1.1,5-7 2-6,completed,market_average,7.0,1.1,7.59,1.11,6.52,1.1,7.59,1.13,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Sijsling I.,Mektic N.,Sijsling I.,66.0,250.0,732.0,192.0,1.17,4.89,6-4 6-2,completed,market_average,1.14,5.5,1.19,5.25,1.17,4.89,1.2,6.1,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-05,ATP250,Indoor,Hard,1st Round,3,Veger F.,Rosol L.,Rosol L.,836.0,70.0,16.0,714.0,4.7,1.18,2-6 4-6,completed,market_average,5.0,1.16,5.11,1.2,4.7,1.18,5.8,1.21,-1.0,-1.0
VTR Open,2013-02-05,ATP250,Outdoor,Clay,1st Round,3,Delbonis F.,Pella G.,Delbonis F.,128.0,92.0,418.0,570.0,1.31,3.41,2-6 7-6 7-6,completed,market_average,1.3,3.4,1.27,4.1,1.31,3.41,1.37,4.13,-1.0,-1.0
VTR Open,2013-02-05,ATP250,Outdoor,Clay,1st Round,3,Kuznetsov An.,Berlocq C.,Berlocq C.,76.0,81.0,678.0,615.0,2.7,1.45,2-6 1-6,completed,market_average,2.62,1.44,2.55,1.57,2.7,1.45,2.85,1.57,-1.0,-1.0
VTR Open,2013-02-05,ATP250,Outdoor,Clay,1st Round,3,Lajovic D.,Garin C.,Garin C.,166.0,920.0,335.0,11.0,1.12,5.94,3-6 4-6,completed,market_average,1.11,6.5,1.13,7.13,1.12,5.94,1.15,7.13,-1.0,-1.0
VTR Open,2013-02-05,ATP250,Outdoor,Clay,1st Round,3,Massu N.,Montanes A.,Montanes A.,578.0,101.0,44.0,527.0,4.61,1.18,7-6 3-6 4-6,completed,market_average,4.33,1.2,5.17,1.2,4.61,1.18,5.4,1.22,-1.0,-1.0
VTR Open,2013-02-05,ATP250,Outdoor,Clay,1st Round,3,Robredo T.,Riba P.,Robredo T.,102.0,636.0,525.0,35.0,1.12,5.88,6-2 6-2,completed,market_average,1.1,7.0,1.13,7.22,1.12,5.88,1.15,7.22,-1.0,-1.0
VTR Open,2013-02-05,ATP250,Outdoor,Clay,1st Round,3,Rufin G.,Ramirez-Hidalgo R.,Rufin G.,93.0,91.0,564.0,575.0,1.45,2.69,6-3 6-4,completed,market_average,1.4,2.75,1.48,2.84,1.45,2.69,1.52,2.9,-1.0,-1.0
VTR Open,2013-02-05,ATP250,Outdoor,Clay,1st Round,3,Schwartzman D.,Zeballos H.,Zeballos H.,168.0,73.0,323.0,708.0,2.18,1.64,6-1 2-6 2-6,completed,market_average,2.25,1.57,2.2,1.74,2.18,1.64,2.52,1.77,-1.0,-1.0
Open Sud de France,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Brugues-Davi A.,Kukushkin M.,Brugues-Davi A.,184.0,155.0,268.0,356.0,1.42,2.8,6-7 6-3 7-6,completed,market_average,1.36,3.0,1.48,2.84,1.42,2.8,1.67,3.2,-1.0,-1.0
Open Sud de France,2013-02-06,ATP250,Indoor,Hard,1st Round,3,De Schepper K.,Llodra M.,Llodra M.,110.0,62.0,483.0,743.0,2.95,1.38,3-6 3-6,completed,market_average,3.0,1.36,3.3,1.38,2.95,1.38,3.45,1.44,-1.0,-1.0
Open Sud de France,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Pouille L.,Troicki V.,Troicki V.,405.0,39.0,93.0,995.0,5.03,1.16,4-6 5-7,completed,market_average,5.0,1.16,4.96,1.21,5.03,1.16,5.75,1.22,-1.0,-1.0
Open Sud de France,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Roger-Vasselin E.,Ito T.,Ito T.,98.0,84.0,536.0,613.0,1.27,3.66,6-3 6-7 5-7,completed,market_average,1.25,3.75,1.27,4.19,1.27,3.66,1.32,4.19,-1.0,-1.0
Open Sud de France,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Ungur A.,Benneteau J.,Benneteau J.,100.0,38.0,528.0,1015.0,9.94,1.05,3-6 2-4,retired,market_average,13.0,1.04,13.12,1.05,9.94,1.05,14.5,1.07,-1.0,-1.0
Open Sud de France,2013-02-06,ATP250,Indoor,Hard,2nd Round,3,Darcis S.,Paire B.,Paire B.,94.0,43.0,561.0,900.0,2.98,1.37,6-4 6-7 4-6,completed,market_average,3.0,1.36,3.44,1.36,2.98,1.37,3.45,1.44,-1.0,-1.0
Open Sud de France,2013-02-06,ATP250,Indoor,Hard,2nd Round,3,Davydenko N.,Nieminen J.,Nieminen J.,37.0,67.0,1050.0,720.0,1.52,2.45,3-6 6-7,completed,market_average,1.53,2.37,1.58,2.54,1.52,2.45,1.67,2.63,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Becker B.,Dodig I.,Dodig I.,56.0,63.0,778.0,743.0,2.33,1.58,2-6 6-7,completed,market_average,2.37,1.53,2.5,1.59,2.33,1.58,2.75,1.85,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Haase R.,Veic A.,Haase R.,58.0,126.0,755.0,421.0,1.32,3.28,2-6 6-3 6-3,completed,market_average,1.28,3.5,1.34,3.54,1.32,3.28,1.37,3.75,-1.0,-1.0
PBZ Zagreb Indoors,2013-02-06,ATP250,Indoor,Hard,1st Round,3,Kamke T.,Baghdatis M.,Baghdatis M.,89.0,36.0,577.0,1070.0,4.78,1.17,7-6 2-6 4-6,completed,market_average,4.33,1.2,4.74,1.22,4.78,1.17,5.5,1.22,-1.0,-1.0
